stepno, U, F, Uorb(top), Uorb(bot), Tuab(top), Taub(bot)
2270, 1.093143e+01, 1.430435e+04, 1.531468e+00, 1.464240e-06, 9.941352e+00, 1.070982e-10
2271, 8.455301e+00, 1.430433e+04, 9.823174e-01, 1.693962e-08, 4.714639e+00, 1.433393e-14
2272, 7.796021e+00, 1.430431e+04, 8.688096e-01, 3.048790e-09, 3.853403e+00, 4.643155e-16
2273, 7.806432e+00, 1.430429e+04, 8.044858e-01, 3.140894e-09, 3.372476e+00, 4.927932e-16
2274, 7.033404e+00, 1.430428e+04, 7.237575e-01, 2.669328e-10, 2.855035e+00, 3.559278e-18
2275, 6.373504e+00, 1.430426e+04, 5.363061e-01, 1.892264e-11, 1.737295e+00, 1.788634e-20
2276, 5.536367e+00, 1.430425e+04, 4.430229e-01, 2.268653e-13, 1.288716e+00, 2.570954e-24
2277, 4.535949e+00, 1.430424e+04, 2.639006e-01, 8.422335e-17, 5.659706e-01, 3.543424e-31
2278, 3.899999e+00, 1.430423e+04, 1.922220e-01, 3.954334e-20, 3.494905e-01, 7.810965e-38
2279, 5.268271e+00, 1.430422e+04, 3.988074e-01, 3.870016e-14, 1.090038e+00, 7.481411e-26
2280, 2.606160e+00, 1.430422e+04, 5.007353e-02, 8.312325e-34, 4.896971e-02, 3.451462e-65
2281, 2.061006e-01, 1.430422e+04, 1.246616e-91, 0.000000e+00, 8.989338e-08, 0.000000e+00
2282, 8.690636e-01, 1.430422e+04, 2.701129e-07, 1.515477e-184, 1.598362e-06, 0.000000e+00
2283, 5.181800e-01, 1.430421e+04, 1.200858e-16, 0.000000e+00, 5.682424e-07, 0.000000e+00
2284, 1.211438e+00, 1.430421e+04, 1.276831e-04, 8.589025e-106, 3.917788e-06, 3.685070e-209
2285, 5.383600e-01, 1.430421e+04, 1.347334e-15, 0.000000e+00, 6.133671e-07, 0.000000e+00
2286, 7.268746e-01, 1.430421e+04, 1.467976e-09, 1.895350e-252, 1.118132e-06, 0.000000e+00
2287, 1.626141e+00, 1.430420e+04, 2.638860e-03, 1.302137e-66, 3.523872e-04, 8.469765e-131
2288, 2.406611e+00, 1.430420e+04, 3.266749e-02, 1.058869e-37, 2.714326e-02, 5.600705e-73
2289, 1.962317e+00, 1.430420e+04, 1.061758e-02, 2.300033e-50, 5.621857e-03, 2.642569e-98
2290, 2.571081e+00, 1.430419e+04, 4.411143e-02, 1.961472e-34, 4.083268e-02, 1.921863e-66
2291, 2.785122e+00, 1.430418e+04, 6.135049e-02, 6.397960e-31, 6.472360e-02, 2.044754e-59
2292, 1.030548e+01, 1.430415e+04, 1.477977e+00, 5.900560e-07, 9.403548e+00, 1.739180e-11
2293, 1.101344e+01, 1.430412e+04, 1.551340e+00, 1.638914e-06, 1.016185e+01, 1.341747e-10
2294, 9.877011e+00, 1.430409e+04, 1.257807e+00, 2.948066e-07, 7.116053e+00, 4.341428e-12
2295, 9.967561e+00, 1.430406e+04, 1.287976e+00, 3.433077e-07, 7.410085e+00, 5.887421e-12
2296, 9.803838e+00, 1.430403e+04, 1.259358e+00, 2.602501e-07, 7.138215e+00, 3.383295e-12
2297, 1.035569e+01, 1.430401e+04, 1.405178e+00, 6.381581e-07, 8.596754e+00, 2.034299e-11
2298, 8.471912e+00, 1.430399e+04, 1.020675e+00, 1.767491e-08, 5.038847e+00, 1.560531e-14
2299, 7.397688e+00, 1.430397e+04, 7.762902e-01, 9.196645e-10, 3.196682e+00, 4.224905e-17
2300, 6.949629e+00, 1.430396e+04, 6.781035e-01, 1.975827e-10, 2.557550e+00, 1.950096e-18
2301, 6.716316e+00, 1.430395e+04, 6.755675e-01, 8.088422e-11, 2.554975e+00, 3.268027e-19
2302, 4.606367e+00, 1.430394e+04, 2.948857e-01, 1.692214e-16, 6.774023e-01, 1.430436e-30
2303, 1.612741e+00, 1.430393e+04, 3.099050e-03, 1.906609e-67, 4.838501e-04, 1.815856e-132
2304, 2.381748e+00, 1.430393e+04, 3.856063e-02, 3.049654e-38, 3.458525e-02, 4.645786e-74
2305, 6.477029e-01, 1.430393e+04, 4.368317e-11, 0.000000e+00, 8.942421e-07, 0.000000e+00
2306, 7.698858e-01, 1.430392e+04, 5.774210e-09, 5.654269e-228, 1.247857e-06, 0.000000e+00
2307, 1.851379e+00, 1.430392e+04, 9.409101e-03, 7.714561e-55, 4.416642e-03, 2.972901e-107
2308, 1.952998e+00, 1.430392e+04, 1.213200e-02, 1.044936e-50, 7.338777e-03, 5.454284e-99
2309, 1.184666e+00, 1.430392e+04, 1.145995e-04, 1.095177e-109, 3.637746e-06, 5.991380e-217
2310, 1.475015e+00, 1.430391e+04, 1.516787e-03, 2.231486e-77, 1.192183e-04, 2.487405e-152
2311, 2.159509e+00, 1.430391e+04, 2.354047e-02, 7.033191e-44, 1.793985e-02, 2.470944e-85
2312, 2.548399e+00, 1.430390e+04, 4.724027e-02, 7.584799e-35, 4.531156e-02, 2.873731e-67
2313, 1.760667e+00, 1.430390e+04, 6.100777e-03, 4.394298e-59, 1.860298e-03, 9.645772e-116
2314, 1.774883e+00, 1.430390e+04, 7.209547e-03, 2.225441e-58, 2.595389e-03, 2.473947e-114
2315, 2.419488e+00, 1.430389e+04, 4.418847e-02, 2.032149e-37, 4.189001e-02, 2.062857e-72
2316, 1.552741e+00, 1.430389e+04, 3.593041e-03, 1.792749e-71, 6.480723e-04, 1.605451e-140
2317, 3.199752e+00, 1.430388e+04, 1.468515e-01, 8.775419e-26, 2.389380e-01, 3.846749e-49
2318, 8.036810e+00, 1.430386e+04, 8.249877e-01, 5.939119e-09, 3.507372e+00, 1.761985e-15
2319, 9.612852e+00, 1.430384e+04, 1.258842e+00, 1.862264e-07, 7.150578e+00, 1.732370e-12
2320, 1.026372e+01, 1.430382e+04, 1.345650e+00, 5.543021e-07, 7.974098e+00, 1.534798e-11
2321, 8.347484e+00, 1.430380e+04, 9.867460e-01, 1.312438e-08, 4.760325e+00, 8.604298e-15
2322, 6.456472e+00, 1.430378e+04, 5.838212e-01, 2.747124e-11, 2.003200e+00, 3.769767e-20
2323, 6.603041e+00, 1.430377e+04, 6.455720e-01, 5.118499e-11, 2.370052e+00, 1.308710e-19
2324, 5.557352e+00, 1.430376e+04, 4.626224e-01, 2.602604e-13, 1.385346e+00, 3.383564e-24
2325, 2.550441e+00, 1.430376e+04, 4.950959e-02, 8.330479e-35, 4.853556e-02, 3.466555e-67
2326, 7.329966e-01, 1.430376e+04, 3.904404e-09, 1.193919e-248, 1.144820e-06, 0.000000e+00
2327, 6.312203e-01, 1.430375e+04, 8.090303e-12, 0.000000e+00, 8.453848e-07, 0.000000e+00
2328, 2.398359e+00, 1.430375e+04, 3.669485e-02, 7.149514e-38, 3.210961e-02, 2.553354e-73
2329, 6.995070e-01, 1.430375e+04, 6.286276e-10, 2.836388e-270, 1.040349e-06, 0.000000e+00
2330, 5.177268e-01, 1.430375e+04, 2.788613e-16, 0.000000e+00, 5.698978e-07, 0.000000e+00
2331, 1.166770e+00, 1.430374e+04, 9.317282e-05, 1.960646e-112, 3.326813e-06, 1.920245e-222
2332, 6.780669e-01, 1.430374e+04, 3.571587e-10, 8.545059e-286, 9.826389e-07, 0.000000e+00
2333, 3.259431e-01, 1.430374e+04, 2.831271e-36, 0.000000e+00, 2.270559e-07, 0.000000e+00
2334, 1.024823e+00, 1.430374e+04, 1.567392e-05, 2.332172e-139, 2.256872e-06, 2.716936e-276
2335, 1.362818e+00, 1.430374e+04, 7.725039e-04, 1.372265e-87, 3.368912e-05, 9.406628e-173
2336, 1.295954e+00, 1.430374e+04, 4.427182e-04, 6.970736e-95, 1.334958e-05, 2.427255e-187
2337, 1.191910e+00, 1.430373e+04, 1.567446e-04, 1.359177e-108, 4.259066e-06, 9.228055e-215
2338, 1.637236e+00, 1.430373e+04, 4.147099e-03, 6.549471e-66, 8.620027e-04, 2.142745e-129
2339, 1.435205e-01, 1.430373e+04, 2.970055e-176, 0.000000e+00, 4.400435e-08, 0.000000e+00
2340, 1.167602e-01, 1.430373e+04, 4.882323e-265, 0.000000e+00, 2.912036e-08, 0.000000e+00
2341, 9.000000e-02, 1.430373e+04, 0.000000e+00, 0.000000e+00, 1.729940e-08, 0.000000e+00
2342, 1.002897e+00, 1.430373e+04, 1.071614e-05, 1.636201e-144, 2.153591e-06, 1.337308e-286
2343, 6.023269e+00, 1.430371e+04, 5.674339e-01, 3.561938e-12, 1.929049e+00, 6.337689e-22
2344, 7.328871e+00, 1.430369e+04, 8.227799e-01, 7.384603e-10, 3.538729e+00, 2.724033e-17
2345, 6.861426e+00, 1.430367e+04, 6.198750e-01, 1.425732e-10, 2.196938e+00, 1.015392e-18
2346, 6.308601e+00, 1.430366e+04, 5.352549e-01, 1.420177e-11, 1.734286e+00, 1.007495e-20
2347, 4.683505e+00, 1.430365e+04, 3.141108e-01, 3.527170e-16, 7.493106e-01, 6.214567e-30
2348, 1.009528e+00, 1.430365e+04, 3.670614e-06, 6.504835e-143, 2.135265e-06, 2.113638e-283
2349, 3.203346e-01, 1.430365e+04, 4.820166e-41, 0.000000e+00, 2.155752e-07, 0.000000e+00
2350, 9.005033e-01, 1.430364e+04, 8.158147e-07, 1.550383e-173, 1.722123e-06, 0.000000e+00
2351, 7.664394e-01, 1.430364e+04, 1.355752e-09, 9.498428e-230, 1.220841e-06, 0.000000e+00
2352, 1.185328e+00, 1.430364e+04, 4.486728e-05, 1.431863e-109, 3.027021e-06, 1.024145e-216
2353, 5.592756e-01, 1.430364e+04, 2.368034e-15, 0.000000e+00, 6.555151e-07, 0.000000e+00
2354, 1.038442e+00, 1.430363e+04, 7.203362e-06, 2.639990e-136, 2.266133e-06, 3.481469e-270
2355, 8.838504e-01, 1.430363e+04, 4.871878e-07, 3.400986e-179, 1.657094e-06, 0.000000e+00
2356, 1.190369e+00, 1.430363e+04, 1.181178e-04, 8.143936e-109, 3.704346e-06, 3.313041e-215
2357, 1.451709e+00, 1.430362e+04, 6.171515e-04, 2.618518e-79, 2.335599e-05, 3.425069e-156
2358, 2.094873e+00, 1.430362e+04, 1.301042e-02, 8.134658e-46, 8.205669e-03, 3.305496e-89
2359, 2.311311e+00, 1.430361e+04, 2.326398e-02, 7.229425e-40, 1.712581e-02, 2.610752e-77
2360, 1.382580e+00, 1.430361e+04, 4.375129e-04, 1.294509e-85, 1.353486e-05, 8.370830e-169
2361, 1.555360e+00, 1.430361e+04, 1.497489e-03, 2.813962e-71, 1.167325e-04, 3.955439e-140
2362, 8.580841e-01, 1.430361e+04, 8.444077e-08, 1.385868e-188, 1.541545e-06, 0.000000e+00
2363, 2.000000e-03, 1.430361e+04, 0.000000e+00, 0.000000e+00, 8.373323e-12, 0.000000e+00
2364, 5.707523e-02, 1.430361e+04, 0.000000e+00, 0.000000e+00, 6.818260e-09, 0.000000e+00
2365, 2.383304e-01, 1.430360e+04, 2.754783e-73, 0.000000e+00, 1.188724e-07, 0.000000e+00
2366, 7.631748e+00, 1.430358e+04, 8.406864e-01, 1.903068e-09, 3.650298e+00, 1.809116e-16
2367, 8.783402e+00, 1.430355e+04, 9.658170e-01, 3.604747e-08, 4.552298e+00, 6.490941e-14
2368, 8.060077e+00, 1.430352e+04, 9.493753e-01, 6.337667e-09, 4.472103e+00, 2.006397e-15
2369, 7.453792e+00, 1.430350e+04, 7.291529e-01, 1.104277e-09, 2.865554e+00, 6.091362e-17
2370, 7.234654e+00, 1.430348e+04, 7.348609e-01, 5.416143e-10, 2.917661e+00, 1.465340e-17
2371, 5.963413e+00, 1.430347e+04, 4.812711e-01, 2.622638e-12, 1.462217e+00, 3.435856e-22
2372, 2.623170e+00, 1.430346e+04, 4.809925e-02, 1.696422e-33, 4.603000e-02, 1.437559e-64
2373, 4.685053e+00, 1.430345e+04, 2.860392e-01, 3.591388e-16, 6.417570e-01, 6.442919e-30
2374, 4.094028e+00, 1.430344e+04, 1.922358e-01, 5.691106e-19, 3.454313e-01, 1.617899e-35
2375, 5.020961e+00, 1.430343e+04, 3.482625e-01, 6.280658e-15, 8.770761e-01, 1.970463e-27
2376, 3.505113e+00, 1.430342e+04, 1.327314e-01, 5.826139e-23, 1.986341e-01, 1.695586e-43
2377, 3.747690e+00, 1.430341e+04, 1.617228e-01, 3.965550e-21, 2.672996e-01, 7.855341e-40
2378, 1.065460e+00, 1.430341e+04, 1.244366e-05, 1.421494e-130, 2.393802e-06, 1.009364e-258
2379, 7.800709e-01, 1.430341e+04, 7.596714e-09, 1.076992e-222, 1.279035e-06, 0.000000e+00
2380, 1.918389e+00, 1.430341e+04, 8.814674e-03, 4.926446e-52, 3.876868e-03, 1.212343e-101
2381, 9.141394e-01, 1.430340e+04, 5.520372e-07, 4.233524e-169, 1.756491e-06, 0.000000e+00
2382, 6.976940e-01, 1.430340e+04, 1.583585e-10, 1.764419e-271, 1.023167e-06, 0.000000e+00
2383, 1.217912e+00, 1.430340e+04, 1.600004e-04, 7.767624e-105, 4.424645e-06, 3.013939e-207
2384, 2.789807e+00, 1.430340e+04, 6.879930e-02, 7.724493e-31, 7.689505e-02, 2.980561e-59
2385, 1.721686e+00, 1.430339e+04, 5.212778e-03, 4.427181e-61, 1.359247e-03, 9.790674e-120
2386, 8.226982e-01, 1.430339e+04, 8.806933e-08, 7.072478e-203, 1.436961e-06, 0.000000e+00
2387, 8.285928e-01, 1.430339e+04, 1.064959e-07, 2.281978e-200, 1.457451e-06, 0.000000e+00
2388, 3.450439e-02, 1.430339e+04, 0.000000e+00, 0.000000e+00, 2.526981e-09, 0.000000e+00
2389, 5.921213e+00, 1.430337e+04, 5.248412e-01, 2.102052e-12, 1.694732e+00, 2.207217e-22
2390, 1.013900e+01, 1.430335e+04, 1.391077e+00, 4.566085e-07, 8.466083e+00, 1.041469e-11
2391, 1.247619e+01, 1.430332e+04, 2.074949e+00, 9.233729e-06, 1.678977e+01, 4.259046e-09
2392, 1.100106e+01, 1.430330e+04, 1.685186e+00, 1.620764e-06, 1.176503e+01, 1.312192e-10
2393, 9.917017e+00, 1.430328e+04, 1.294374e+00, 3.173467e-07, 7.478576e+00, 5.030674e-12
2394, 6.824592e+00, 1.430327e+04, 6.908026e-01, 1.244747e-10, 2.647403e+00, 7.739627e-19
2395, 9.725373e+00, 1.430325e+04, 1.350575e+00, 2.284447e-07, 8.079106e+00, 2.606874e-12
2396, 9.094912e+00, 1.430323e+04, 1.224235e+00, 6.963568e-08, 6.857914e+00, 2.422265e-13
2397, 8.077548e+00, 1.430322e+04, 9.313850e-01, 6.655544e-09, 4.325105e+00, 2.212713e-15
2398, 5.156331e+00, 1.430321e+04, 3.837976e-01, 1.762266e-14, 1.026236e+00, 1.551319e-26
2399, 3.788531e+00, 1.430320e+04, 1.757654e-01, 7.594727e-21, 3.046641e-01, 2.881260e-39
2400, 3.158512e+00, 1.430319e+04, 1.038240e-01, 3.300876e-26, 1.391123e-01, 5.442726e-50
2401, 3.046465e+00, 1.430319e+04, 9.987950e-02, 1.835815e-27, 1.323980e-01, 1.683511e-52
2402, 7.680151e-01, 1.430319e+04, 2.375042e-08, 7.347203e-229, 1.261581e-06, 0.000000e+00
2403, 1.958324e+00, 1.430318e+04, 1.344117e-02, 1.736199e-50, 8.859744e-03, 1.505764e-98
2404, 8.838340e-01, 1.430318e+04, 7.817998e-07, 3.718575e-179, 1.667980e-06, 0.000000e+00
2405, 8.169505e-02, 1.430318e+04, 0.000000e+00, 0.000000e+00, 1.422583e-08, 0.000000e+00
2406, 4.009457e-01, 1.430318e+04, 6.038340e-25, 0.000000e+00, 3.432372e-07, 0.000000e+00
2407, 4.612700e-01, 1.430318e+04, 1.378153e-19, 0.000000e+00, 4.536644e-07, 0.000000e+00
2408, 2.820839e+00, 1.430318e+04, 7.397792e-02, 2.195592e-30, 8.553188e-02, 2.408027e-58
2409, 2.048338e+00, 1.430317e+04, 1.710774e-02, 2.629240e-47, 1.191098e-02, 3.453175e-92
2410, 1.532714e+00, 1.430317e+04, 2.362975e-03, 6.915781e-73, 2.830577e-04, 2.389134e-143
2411, 1.385278e+00, 1.430317e+04, 1.106415e-03, 2.486087e-85, 6.507694e-05, 3.087385e-168
2412, 1.746188e+00, 1.430316e+04, 9.193431e-03, 8.572574e-60, 4.214623e-03, 3.670968e-117
2413, 8.683850e+00, 1.430314e+04, 1.194572e+00, 2.902011e-08, 6.608984e+00, 4.206841e-14
2414, 1.175686e+01, 1.430310e+04, 1.686904e+00, 4.191647e-06, 1.169499e+01, 8.776624e-10
2415, 1.184704e+01, 1.430306e+04, 1.862990e+00, 4.655461e-06, 1.393842e+01, 1.082638e-09
2416, 1.137966e+01, 1.430302e+04, 1.760003e+00, 2.655599e-06, 1.265746e+01, 3.522759e-10
2417, 1.090653e+01, 1.430299e+04, 1.674925e+00, 1.428340e-06, 1.165059e+01, 1.019111e-10
2418, 7.409633e+00, 1.430297e+04, 8.432447e-01, 9.656532e-10, 3.686375e+00, 4.658011e-17
2419, 5.008313e+00, 1.430295e+04, 3.841517e-01, 5.732567e-15, 1.033620e+00, 1.641558e-27
2420, 5.351315e+00, 1.430294e+04, 4.336655e-01, 6.984495e-14, 1.250884e+00, 2.436846e-25
2421, 4.502794e+00, 1.430293e+04, 2.896291e-01, 6.181646e-17, 6.606450e-01, 1.908826e-31
2422, 2.633059e+00, 1.430292e+04, 5.713004e-02, 2.564108e-33, 5.932744e-02, 3.284208e-64
2423, 1.315533e+00, 1.430292e+04, 4.667528e-04, 1.344440e-92, 1.453477e-05, 9.029023e-183
2424, 1.762371e+00, 1.430291e+04, 6.643995e-03, 5.747935e-59, 2.204766e-03, 1.650372e-115
2425, 1.420903e+00, 1.430291e+04, 1.067744e-03, 5.559331e-82, 6.107236e-05, 1.543843e-161
2426, 6.136205e-01, 1.430291e+04, 3.901746e-12, 0.000000e+00, 8.020143e-07, 0.000000e+00
2427, 1.076250e+00, 1.430291e+04, 3.004067e-05, 2.274170e-128, 2.512173e-06, 2.583473e-254
2428, 8.243957e-01, 1.430291e+04, 1.189231e-07, 4.283630e-202, 1.447627e-06, 0.000000e+00
2429, 1.476548e+00, 1.430290e+04, 1.552990e-03, 3.279961e-77, 1.247433e-04, 5.373973e-152
2430, 7.103693e-01, 1.430290e+04, 1.332627e-09, 8.319973e-263, 1.074865e-06, 0.000000e+00
2431, 8.372474e-01, 1.430290e+04, 1.773246e-07, 1.005131e-196, 1.493111e-06, 0.000000e+00
2432, 2.014363e+00, 1.430289e+04, 1.569289e-02, 1.869431e-48, 1.070471e-02, 1.745729e-94
2433, 7.898483e-01, 1.430289e+04, 3.707553e-08, 8.260107e-218, 1.328670e-06, 0.000000e+00
2434, 6.584783e-01, 1.430289e+04, 7.964158e-11, 3.748768e-301, 9.233404e-07, 0.000000e+00
2435, 4.423293e-01, 1.430289e+04, 3.408509e-21, 0.000000e+00, 4.165930e-07, 0.000000e+00
2436, 5.457303e+00, 1.430287e+04, 4.518022e-01, 1.404685e-13, 1.334743e+00, 9.856348e-25
2437, 1.065380e+01, 1.430283e+04, 1.381880e+00, 1.002239e-06, 8.316286e+00, 5.017652e-11
2438, 1.097307e+01, 1.430280e+04, 1.603643e+00, 1.565888e-06, 1.077841e+01, 1.224840e-10
2439, 1.169222e+01, 1.430276e+04, 1.679574e+00, 3.892689e-06, 1.161227e+01, 7.569332e-10
2440, 1.218548e+01, 1.430273e+04, 1.972374e+00, 6.810527e-06, 1.537900e+01, 2.316965e-09
2441, 1.138289e+01, 1.430270e+04, 1.697934e+00, 2.671981e-06, 1.187580e+01, 3.566357e-10
2442, 9.681153e+00, 1.430268e+04, 1.297236e+00, 2.122697e-07, 7.530822e+00, 2.250785e-12
2443, 8.125916e+00, 1.430266e+04, 9.936085e-01, 7.591685e-09, 4.835694e+00, 2.878952e-15
2444, 5.859041e+00, 1.430265e+04, 5.298405e-01, 1.519558e-12, 1.726355e+00, 1.153434e-22
2445, 4.169201e+00, 1.430264e+04, 2.470141e-01, 1.489322e-18, 5.172378e-01, 1.107988e-34
2446, 4.980209e+00, 1.430263e+04, 3.780385e-01, 4.611526e-15, 1.007370e+00, 1.062301e-27
2447, 2.422323e+00, 1.430263e+04, 4.447553e-02, 2.474190e-37, 4.226565e-02, 3.057907e-72
2448, 3.091282e-01, 1.430263e+04, 4.064588e-39, 0.000000e+00, 2.050935e-07, 0.000000e+00
2449, 1.342939e+00, 1.430262e+04, 7.795533e-04, 1.347543e-89, 3.413371e-05, 9.070759e-177
2450, 6.637688e-01, 1.430262e+04, 6.961740e-11, 8.638329e-297, 9.349311e-07, 0.000000e+00
2451, 5.336429e-01, 1.430262e+04, 1.461546e-15, 0.000000e+00, 6.046182e-07, 0.000000e+00
2452, 4.363277e-03, 1.430262e+04, 0.000000e+00, 0.000000e+00, 4.044299e-11, 0.000000e+00
2453, 1.853248e-01, 1.430262e+04, 6.286596e-110, 0.000000e+00, 7.300068e-08, 0.000000e+00
2454, 9.386851e-01, 1.430262e+04, 2.219102e-06, 1.509805e-161, 1.874150e-06, 9.871432e-321
2455, 1.475683e+00, 1.430261e+04, 1.499848e-03, 2.868495e-77, 1.166520e-04, 4.110232e-152
2456, 1.998148e+00, 1.430261e+04, 1.486605e-02, 5.118369e-49, 1.000639e-02, 1.308643e-95
2457, 1.524663e+00, 1.430261e+04, 2.102426e-03, 1.853345e-73, 2.250587e-04, 1.715816e-144
2458, 2.252249e+00, 1.430260e+04, 3.004626e-02, 2.559758e-41, 2.476708e-02, 3.273075e-80
2459, 1.362170e+00, 1.430260e+04, 7.683279e-04, 1.336565e-87, 3.335940e-05, 8.923563e-173
2460, 1.447243e+00, 1.430260e+04, 1.417202e-03, 1.203239e-79, 1.044706e-04, 7.232059e-157
2461, 6.950040e+00, 1.430258e+04, 6.011133e-01, 2.010054e-10, 2.079961e+00, 2.018243e-18
2462, 1.020198e+01, 1.430256e+04, 1.432146e+00, 5.076759e-07, 8.904235e+00, 1.287452e-11
2463, 1.131180e+01, 1.430254e+04, 1.679139e+00, 2.445359e-06, 1.165181e+01, 2.987057e-10
2464, 1.099835e+01, 1.430252e+04, 1.635871e+00, 1.623328e-06, 1.116212e+01, 1.316348e-10
2465, 1.005012e+01, 1.430250e+04, 1.459645e+00, 3.979410e-07, 9.225541e+00, 7.910345e-12
2466, 8.639193e+00, 1.430249e+04, 1.133996e+00, 2.639191e-08, 6.038346e+00, 3.479362e-14
2467, 7.276739e+00, 1.430247e+04, 7.647003e-01, 6.301796e-10, 3.122040e+00, 1.983749e-17
2468, 6.676244e+00, 1.430246e+04, 6.802027e-01, 7.011807e-11, 2.587087e+00, 2.455941e-19
2469, 5.031888e+00, 1.430245e+04, 3.812449e-01, 6.954817e-15, 1.019618e+00, 2.416181e-27
2470, 4.688416e+00, 1.430244e+04, 3.282161e-01, 3.774346e-16, 8.057367e-01, 7.116091e-30
2471, 2.510765e+00, 1.430244e+04, 4.964443e-02, 1.557015e-35, 4.900296e-02, 1.210999e-68
2472, 1.825275e+00, 1.430243e+04, 9.245793e-03, 5.877490e-56, 4.263776e-03, 1.725607e-109
2473, 1.063455e+00, 1.430243e+04, 3.038106e-05, 6.511911e-131, 2.464490e-06, 2.118239e-259
2474, 4.874725e-01, 1.430243e+04, 1.611674e-17, 0.000000e+00, 5.081763e-07, 0.000000e+00
2475, 1.053345e+00, 1.430243e+04, 2.599586e-05, 5.181295e-133, 2.406425e-06, 1.341018e-263
2476, 8.941788e-01, 1.430243e+04, 1.451520e-06, 1.567691e-175, 1.716272e-06, 0.000000e+00
2477, 1.193292e+00, 1.430242e+04, 1.913793e-04, 2.604237e-108, 4.880160e-06, 3.387810e-214
2478, 7.238310e-01, 1.430242e+04, 4.468724e-10, 4.349566e-254, 1.097965e-06, 0.000000e+00
2479, 7.420738e-01, 1.430242e+04, 1.085088e-09, 4.278856e-243, 1.153976e-06, 0.000000e+00
2480, 2.771932e+00, 1.430241e+04, 5.649124e-02, 4.350843e-31, 5.730028e-02, 9.455943e-60
2481, 2.697130e+00, 1.430241e+04, 5.052359e-02, 3.016207e-32, 4.899908e-02, 4.544439e-62
2482, 1.930227e+00, 1.430241e+04, 8.606037e-03, 1.534783e-51, 3.694854e-03, 1.176662e-100
2483, 2.286430e+00, 1.430240e+04, 2.773703e-02, 1.891868e-40, 2.198344e-02, 1.787886e-78
2484, 2.013138e+00, 1.430240e+04, 1.512597e-02, 1.745671e-48, 1.019644e-02, 1.522239e-94
2485, 2.572874e+00, 1.430239e+04, 5.079705e-02, 2.279122e-34, 5.022458e-02, 2.594737e-66
2486, 9.982851e+00, 1.430237e+04, 1.793896e+00, 3.566420e-07, 1.329173e+01, 6.353646e-12
2487, 1.060102e+01, 1.430234e+04, 1.574462e+00, 9.316769e-07, 1.047641e+01, 4.335995e-11
2488, 1.095049e+01, 1.430231e+04, 1.592835e+00, 1.523689e-06, 1.065241e+01, 1.159714e-10
2489, 1.046783e+01, 1.430229e+04, 1.442711e+00, 7.656593e-07, 8.992048e+00, 2.928392e-11
2490, 8.431055e+00, 1.430227e+04, 1.046447e+00, 1.629047e-08, 5.265167e+00, 1.325638e-14
2491, 5.734400e+00, 1.430225e+04, 4.853292e-01, 7.618580e-13, 1.493418e+00, 2.899386e-23
2492, 5.388539e+00, 1.430224e+04, 4.425127e-01, 9.053905e-14, 1.292384e+00, 4.094774e-25
2493, 3.914248e+00, 1.430223e+04, 2.215132e-01, 5.089432e-20, 4.393274e-01, 1.293888e-37
2494, 1.608925e+00, 1.430223e+04, 3.047947e-03, 1.255421e-67, 4.680686e-04, 7.872943e-133
2495, 1.870929e+00, 1.430223e+04, 9.511702e-03, 6.008202e-54, 4.512308e-03, 1.803213e-105
2496, 1.866224e+00, 1.430222e+04, 9.536237e-03, 3.789154e-54, 4.535559e-03, 7.172038e-106
2497, 9.554264e-01, 1.430222e+04, 3.424343e-06, 9.969561e-157, 1.944018e-06, 4.964896e-311
2498, 1.063698e+00, 1.430222e+04, 3.824910e-05, 7.566154e-131, 2.503421e-06, 2.859620e-259
2499, 1.258090e+00, 1.430221e+04, 2.430970e-04, 2.020831e-99, 6.303475e-06, 2.039943e-196
2500, 1.214726e+00, 1.430221e+04, 1.598171e-04, 3.259410e-105, 4.407511e-06, 5.306840e-208
2501, 9.143724e-01, 1.430221e+04, 1.278315e-06, 6.491269e-169, 1.778307e-06, 0.000000e+00
2502, 9.907528e-01, 1.430221e+04, 6.865673e-06, 2.191809e-147, 2.091852e-06, 2.399736e-292
2503, 1.669996e+00, 1.430220e+04, 4.491751e-03, 6.573039e-64, 1.010566e-03, 2.158194e-125
2504, 2.177000e+00, 1.430220e+04, 2.465860e-02, 2.434042e-43, 1.905709e-02, 2.959471e-84
2505, 1.691186e+00, 1.430219e+04, 5.329681e-03, 1.053428e-62, 1.420498e-03, 5.543290e-123
2506, 7.786791e-01, 1.430219e+04, 3.901963e-09, 3.037909e-223, 1.266467e-06, 0.000000e+00
2507, 4.536214e-01, 1.430219e+04, 1.975716e-22, 0.000000e+00, 4.297667e-07, 0.000000e+00
2508, 1.285637e-01, 1.430219e+04, 1.186468e-248, 0.000000e+00, 3.451630e-08, 0.000000e+00
2509, 4.935456e+00, 1.430218e+04, 3.367856e-01, 3.238184e-15, 8.320858e-01, 5.237947e-28
2510, 1.094154e+01, 1.430213e+04, 1.574062e+00, 1.507062e-06, 1.043175e+01, 1.134542e-10
2511, 1.120483e+01, 1.430209e+04, 1.631132e+00, 2.138305e-06, 1.107973e+01, 2.284007e-10
2512, 1.006354e+01, 1.430207e+04, 1.351594e+00, 4.080597e-07, 8.054332e+00, 8.317744e-12
2513, 9.526122e+00, 1.430205e+04, 1.275833e+00, 1.613633e-07, 7.328326e+00, 1.300671e-12
